0.673654	0.732563	0.719682	0.627405	0.459549	0.318480	0.264282	0.273376	0.353400	0.522167	0.674290	0.744978	0.742497	0.669803	0.528958	0.389584	0.327672	0.338853	0.426066	0.579363	0.705949	0.772915	0.795983	0.788841	0.756641	0.702220	0.641444	0.606573	0.615626	0.660276	0.711747	0.744934	0.759219	0.766814	0.778207	0.794392	0.806796	0.802600	0.767298	0.682366	0.536949	0.391730	0.327016	0.340415	0.431284	0.579075	0.689415	0.725266	0.687334	0.576996	0.438029	0.361444	0.363511	0.442650	0.581058	0.696678	0.756950	0.773474	0.756651	0.709301	0.637453	0.571039	0.545328	0.573570	0.645069	0.722530	0.775335	0.801306	0.805002	0.787780	0.749665	0.699484	0.662528	0.659945	0.691007	0.735902	0.771414	0.785583	0.772089	0.721978	0.626507	0.506353	0.427680	0.423662	0.498005	0.622287	0.720901	0.762423	0.744083	0.655397	0.489798	0.333163	0.267505	0.268865	0.338191	0.498291	0.661250	0.748007	0.768929	0.738364	0.664103	0.570466	0.509275	0.510631	0.573844	0.666961	0.739153	0.773906	0.779330	0.767908	0.749915	0.733419	0.726621	0.734906	0.755863	0.777862	0.785951	0.771911	0.739289	0.705600	0.691221	0.704189	0.736660	0.769909	0.785441	0.768201	0.700396	0.565251	0.402959	0.314413	0.301662	0.359349	0.501571	0.661787	0.757805	0.795396	0.793109	0.765215	0.727705	0.702380	0.703775	0.727090	0.750671	0.747920	0.696247	0.579823	0.431334	0.344556	0.334644	0.399406	0.537490	0.668948	0.733355	0.736825	0.696422	0.638923	0.602208	0.612256	0.669101	0.743781	0.803183	0.836788	0.845040	0.830235	0.794477	0.740958	0.679574	0.632575	0.618783	0.643182	0.697627	0.758808	0.802427	0.821924	0.820678	0.803715	0.774759	0.738624	0.707487	0.695837	0.706668	0.728299	0.739449	0.719949	0.662354	0.586209	0.536613	0.540592	0.598486	0.682537	0.749366	0.781305	0.774100	0.719209	0.604851	0.457111	0.366754	0.355301	0.418571	0.549283	
0.628484	0.714690	0.717821	0.638665	0.482876	0.341138	0.283042	0.292751	0.377158	0.543994	0.688344	0.758555	0.767372	0.724826	0.636952	0.535599	0.478138	0.488637	0.561427	0.659704	0.731514	0.766278	0.776013	0.773256	0.764239	0.750118	0.733911	0.724280	0.726365	0.734290	0.734068	0.716130	0.688371	0.672902	0.685708	0.722655	0.760306	0.772446	0.739891	0.642163	0.474119	0.328596	0.271623	0.281076	0.361559	0.524132	0.668723	0.735104	0.733189	0.676994	0.592416	0.532871	0.532097	0.587380	0.665493	0.723133	0.749572	0.754663	0.748441	0.734340	0.713188	0.692758	0.685970	0.699114	0.726287	0.753085	0.770821	0.781661	0.789311	0.792689	0.787686	0.774633	0.761673	0.757186	0.762108	0.770801	0.777538	0.779625	0.773499	0.752001	0.708519	0.650115	0.606740	0.606060	0.651436	0.717161	0.766642	0.782413	0.755339	0.670225	0.516033	0.360423	0.288719	0.287691	0.358982	0.517798	0.670831	0.746758	0.751946	0.691136	0.564094	0.421645	0.347755	0.348666	0.425078	0.569997	0.697955	0.765649	0.784742	0.769153	0.727760	0.672861	0.630765	0.626012	0.662552	0.720017	0.766705	0.787611	0.785601	0.771842	0.758992	0.755795	0.764322	0.779104	0.789191	0.780543	0.737583	0.647616	0.525034	0.436973	0.421599	0.482754	0.602489	0.713972	0.777023	0.793220	0.768301	0.706639	0.625589	0.569513	0.569248	0.620524	0.688496	0.729099	0.721882	0.663050	0.570429	0.499378	0.490068	0.547157	0.641056	0.713176	0.732405	0.692770	0.598320	0.489841	0.430552	0.445569	0.537713	0.666694	0.762458	0.812063	0.825443	0.813012	0.784826	0.751855	0.724961	0.713399	0.720587	0.743364	0.773862	0.800381	0.812892	0.809266	0.794945	0.778980	0.768042	0.763831	0.765481	0.771797	0.779262	0.778763	0.754789	0.687534	0.565122	0.432725	0.365292	0.370879	0.451278	0.591715	0.708041	0.762810	0.757759	0.687127	0.539597	0.370519	0.286875	0.276428	0.330238	0.467309	
0.622552	0.720244	0.738477	0.686257	0.569295	0.438906	0.372844	0.384469	0.475082	0.616276	0.724218	0.777474	0.788608	0.768814	0.726664	0.678022	0.648325	0.652470	0.684124	0.719537	0.735592	0.729337	0.715067	0.710082	0.721462	0.742864	0.762176	0.773205	0.773616	0.757519	0.714348	0.638319	0.553152	0.506717	0.523790	0.597819	0.685099	0.733064	0.720605	0.633699	0.472223	0.328744	0.270394	0.277275	0.355453	0.520971	0.674547	0.754220	0.775221	0.757539	0.720902	0.690764	0.684774	0.700402	0.718589	0.720360	0.705069	0.689589	0.689566	0.706083	0.727423	0.742744	0.751031	0.753725	0.749224	0.735599	0.718987	0.713282	0.727386	0.755890	0.782767	0.797103	0.798584	0.790361	0.774376	0.753232	0.734914	0.728821	0.736002	0.746745	0.748465	0.738784	0.728751	0.731404	0.749748	0.774330	0.791688	0.792684	0.768633	0.706355	0.594116	0.461411	0.383325	0.381202	0.458453	0.596874	0.709922	0.759026	0.744071	0.657423	0.494748	0.341140	0.275813	0.276623	0.344636	0.501883	0.663839	0.750970	0.772456	0.741219	0.660963	0.548958	0.464642	0.448851	0.507718	0.618927	0.719085	0.774804	0.791928	0.783263	0.761208	0.739090	0.730199	0.739829	0.760315	0.774347	0.765312	0.725737	0.663918	0.611669	0.600087	0.636837	0.702439	0.760931	0.790305	0.781856	0.726499	0.615031	0.475063	0.392268	0.392213	0.470509	0.598639	0.698153	0.739181	0.731723	0.696114	0.663122	0.658953	0.687810	0.729247	0.751569	0.730375	0.646151	0.496208	0.361326	0.305261	0.320192	0.416461	0.585020	0.715725	0.777731	0.788521	0.765722	0.728608	0.699986	0.695344	0.715480	0.748178	0.779642	0.801500	0.807611	0.793614	0.760861	0.721995	0.697669	0.700863	0.728327	0.764207	0.793140	0.807401	0.799812	0.757162	0.657578	0.490364	0.341108	0.279831	0.284265	0.358035	0.519182	0.673101	0.748583	0.751006	0.680582	0.529468	0.359359	0.276862	0.265137	0.315173	0.451486	
0.659506	0.746679	0.771057	0.745706	0.680319	0.599830	0.550466	0.559367	0.621629	0.701538	0.758717	0.785212	0.789306	0.780715	0.766514	0.752698	0.745456	0.746614	0.749260	0.738984	0.702412	0.642088	0.588768	0.575425	0.611848	0.680099	0.742738	0.778437	0.783027	0.750915	0.668883	0.531631	0.401032	0.343835	0.360883	0.455126	0.598389	0.695481	0.716219	0.659773	0.529568	0.389159	0.320312	0.326353	0.412405	0.570857	0.704294	0.775763	0.802424	0.802511	0.789929	0.775994	0.765769	0.754079	0.727421	0.673589	0.601673	0.553095	0.557584	0.613019	0.686690	0.740135	0.763378	0.757637	0.722935	0.662646	0.600176	0.572047	0.597851	0.666844	0.738694	0.782987	0.795989	0.780415	0.738158	0.676987	0.623946	0.608600	0.637769	0.692734	0.742029	0.770576	0.782508	0.786321	0.786987	0.785538	0.782403	0.777346	0.765446	0.736341	0.681008	0.609146	0.558438	0.559152	0.614941	0.696688	0.758368	0.779411	0.750918	0.657071	0.489610	0.335394	0.271145	0.272129	0.339308	0.496536	0.659961	0.745485	0.758469	0.705081	0.580839	0.422179	0.329215	0.313654	0.371085	0.510423	0.661233	0.747128	0.773206	0.755597	0.707728	0.651816	0.620671	0.633511	0.682785	0.737349	0.768389	0.769651	0.749477	0.725540	0.715824	0.728140	0.755748	0.782020	0.790441	0.765168	0.686114	0.536292	0.371437	0.292971	0.291832	0.364929	0.520278	0.667698	0.745638	0.770022	0.765564	0.754737	0.753685	0.765648	0.779625	0.776087	0.732477	0.622847	0.445937	0.311154	0.264064	0.280558	0.372151	0.545955	0.684587	0.742226	0.734463	0.679413	0.608921	0.568944	0.583509	0.645236	0.719128	0.772545	0.796268	0.787749	0.743660	0.666259	0.583762	0.540838	0.558624	0.629139	0.715475	0.779011	0.810058	0.807104	0.762044	0.655785	0.480142	0.329248	0.269304	0.273155	0.344667	0.507802	0.669064	0.750557	0.760276	0.704062	0.577389	0.418819	0.327122	0.311676	0.368109	0.506831	
0.720103	0.779524	0.799055	0.789173	0.759449	0.723572	0.701125	0.704510	0.729054	0.756053	0.768247	0.763334	0.751499	0.745485	0.750988	0.764399	0.777471	0.782319	0.769627	0.725457	0.634697	0.508156	0.415348	0.394852	0.450787	0.573002	0.693287	0.761400	0.776455	0.737435	0.630328	0.457125	0.321504	0.272174	0.286962	0.375346	0.542348	0.676268	0.728349	0.709071	0.629944	0.523166	0.454235	0.459668	0.540426	0.655840	0.742791	0.789182	0.807811	0.811948	0.810080	0.805133	0.793773	0.765665	0.703542	0.590929	0.454832	0.378951	0.385598	0.473410	0.609061	0.708112	0.747799	0.732906	0.662815	0.543992	0.433780	0.389343	0.423554	0.535780	0.667613	0.748267	0.772107	0.744573	0.664890	0.545763	0.450883	0.427154	0.479565	0.590301	0.698607	0.764400	0.792090	0.792926	0.774963	0.746799	0.722919	0.715685	0.723961	0.733783	0.730535	0.714004	0.699779	0.704234	0.730742	0.766461	0.792545	0.796441	0.767264	0.689052	0.549948	0.402596	0.330051	0.331437	0.407357	0.556460	0.690297	0.755491	0.754589	0.684315	0.534321	0.362154	0.277472	0.265171	0.315985	0.453954	0.624882	0.722511	0.743826	0.701837	0.606679	0.499129	0.442518	0.461270	0.551606	0.667351	0.746358	0.780350	0.782457	0.768198	0.752204	0.746155	0.753927	0.768219	0.773104	0.747483	0.666103	0.510658	0.346354	0.271039	0.267666	0.334518	0.492830	0.656618	0.747695	0.782208	0.786420	0.781055	0.780026	0.787078	0.794648	0.786989	0.743489	0.639258	0.469873	0.334221	0.287076	0.308893	0.406014	0.566234	0.681300	0.714258	0.670518	0.560708	0.443007	0.390439	0.417416	0.521121	0.653013	0.741064	0.773448	0.752472	0.673141	0.539268	0.416838	0.366034	0.389646	0.490729	0.636759	0.745507	0.800065	0.809306	0.774912	0.687089	0.539229	0.393561	0.326193	0.330949	0.410512	0.564463	0.699566	0.767936	0.779663	0.743132	0.659418	0.545223	0.460071	0.443794	0.502686	0.616096	
0.771682	0.799961	0.807320	0.801627	0.790452	0.780013	0.775175	0.776638	0.778415	0.769343	0.740046	0.693489	0.652541	0.642913	0.671356	0.721109	0.764162	0.782753	0.766445	0.700192	0.566333	0.399961	0.306597	0.289420	0.340785	0.478437	0.643982	0.742029	0.770284	0.735129	0.626393	0.449278	0.314114	0.266526	0.282000	0.370798	0.542064	0.684949	0.751975	0.760101	0.727297	0.674890	0.636479	0.638327	0.679211	0.731311	0.766398	0.779542	0.780491	0.781121	0.786635	0.792852	0.788185	0.755990	0.673501	0.521592	0.359091	0.285351	0.290728	0.376751	0.542710	0.676050	0.727748	0.703413	0.601079	0.440254	0.324581	0.287564	0.319123	0.435270	0.604906	0.714317	0.745362	0.704331	0.587195	0.424711	0.324257	0.303118	0.352857	0.484876	0.643559	0.741256	0.777780	0.767859	0.720012	0.648773	0.592363	0.583402	0.623081	0.684764	0.733588	0.758767	0.768778	0.774860	0.782874	0.792152	0.798581	0.796817	0.778500	0.731530	0.646803	0.543734	0.477943	0.479522	0.548629	0.653869	0.737388	0.775279	0.763619	0.691863	0.545489	0.374718	0.288489	0.276918	0.330952	0.469151	0.629991	0.715428	0.719284	0.644716	0.499539	0.365709	0.310283	0.327585	0.425971	0.589670	0.712817	0.769849	0.779039	0.757441	0.721279	0.692400	0.688633	0.708746	0.731761	0.727954	0.670855	0.543809	0.391359	0.309377	0.303265	0.374118	0.528169	0.673092	0.749100	0.771823	0.764906	0.750348	0.745552	0.756467	0.774694	0.782088	0.759192	0.688313	0.563927	0.441255	0.390117	0.416656	0.512638	0.632346	0.703204	0.702348	0.620800	0.465514	0.334508	0.287341	0.311722	0.418549	0.588787	0.708202	0.749920	0.719839	0.612375	0.443886	0.322671	0.281350	0.301127	0.395641	0.568986	0.712586	0.786930	0.808373	0.789026	0.731051	0.635506	0.530328	0.469992	0.477447	0.551325	0.660023	0.745044	0.787641	0.794336	0.772831	0.728465	0.671717	0.628261	0.622755	0.659889	0.720061	
0.793633	0.792528	0.781314	0.771104	0.770128	0.778573	0.790024	0.795615	0.785625	0.748245	0.672406	0.566729	0.484638	0.468450	0.524654	0.628470	0.720101	0.765373	0.758039	0.687525	0.538771	0.363838	0.276499	0.262676	0.311354	0.447957	0.626312	0.735889	0.772955	0.749602	0.662397	0.512430	0.377178	0.322631	0.341664	0.439002	0.595777	0.716435	0.777558	0.796433	0.789437	0.770792	0.755522	0.753677	0.762592	0.768281	0.757406	0.729656	0.701810	0.694085	0.711689	0.741210	0.758619	0.740320	0.663006	0.509833	0.346854	0.274185	0.278508	0.362285	0.531612	0.670714	0.722931	0.691943	0.573817	0.398939	0.290498	0.261715	0.294803	0.408931	0.584943	0.701200	0.732606	0.683544	0.548487	0.374410	0.280877	0.262452	0.305959	0.434843	0.612005	0.722434	0.756518	0.726263	0.633859	0.502097	0.412404	0.402694	0.471019	0.593528	0.700932	0.762051	0.787160	0.790315	0.781801	0.770326	0.763648	0.764152	0.765435	0.755115	0.724492	0.680624	0.648456	0.649031	0.683731	0.733609	0.773672	0.790874	0.777580	0.721980	0.610008	0.463755	0.371847	0.358896	0.421528	0.551594	0.674001	0.730096	0.713176	0.615197	0.444662	0.311538	0.263949	0.279961	0.371887	0.547733	0.689496	0.752420	0.752927	0.704823	0.625368	0.558920	0.545730	0.589295	0.657941	0.701152	0.690473	0.618744	0.508448	0.429075	0.421900	0.493423	0.614489	0.708426	0.746382	0.736417	0.695928	0.653978	0.639602	0.663531	0.712230	0.754946	0.767474	0.740913	0.678131	0.606316	0.569321	0.586015	0.644173	0.706750	0.735936	0.710313	0.610150	0.439373	0.308043	0.263618	0.285905	0.388792	0.566949	0.696072	0.740639	0.707008	0.589685	0.413016	0.297833	0.261516	0.280139	0.369235	0.544796	0.696884	0.775977	0.801136	0.790993	0.756728	0.706934	0.656973	0.630696	0.641731	0.685382	0.739249	0.777535	0.791867	0.786900	0.771311	0.752351	0.735625	0.727970	0.735043	0.755634	0.779527	
0.780788	0.745214	0.702970	0.678795	0.687240	0.721574	0.759795	0.780159	0.768313	0.709365	0.588002	0.432556	0.338980	0.323550	0.382486	0.520833	0.666170	0.745255	0.756628	0.700824	0.569235	0.402069	0.309861	0.296050	0.351632	0.489590	0.649074	0.745587	0.781885	0.771628	0.717899	0.622870	0.520707	0.468495	0.487885	0.571284	0.676234	0.752015	0.792420	0.809035	0.812884	0.811415	0.808898	0.805527	0.795558	0.767595	0.709836	0.625043	0.553031	0.533583	0.572316	0.645641	0.708390	0.725158	0.679500	0.562633	0.417185	0.339159	0.343219	0.431574	0.584323	0.699259	0.740679	0.709459	0.598576	0.429687	0.318297	0.290993	0.332811	0.453711	0.614064	0.714805	0.740664	0.693830	0.566973	0.397376	0.299683	0.279575	0.325824	0.456499	0.623594	0.722188	0.742873	0.689756	0.557427	0.391718	0.303376	0.294379	0.358236	0.504637	0.657927	0.745356	0.775641	0.766405	0.731494	0.690360	0.667732	0.676540	0.709034	0.742306	0.757970	0.756053	0.748289	0.746226	0.753618	0.766573	0.778994	0.785940	0.780633	0.752634	0.692362	0.607540	0.541590	0.531205	0.580961	0.664332	0.732844	0.758169	0.728797	0.629323	0.461483	0.326395	0.277775	0.296452	0.392212	0.561698	0.690789	0.740027	0.718199	0.627541	0.488012	0.388180	0.370796	0.433948	0.559228	0.666546	0.710176	0.697104	0.650099	0.608209	0.605519	0.647732	0.706972	0.742426	0.733323	0.673370	0.574728	0.489630	0.462279	0.504040	0.601809	0.702158	0.759920	0.773247	0.754188	0.722156	0.700856	0.704150	0.728320	0.755261	0.763320	0.732762	0.642398	0.487887	0.353868	0.303714	0.328491	0.436036	0.599647	0.712250	0.750842	0.720161	0.613722	0.446692	0.325808	0.285550	0.307935	0.404263	0.570671	0.702616	0.766184	0.780438	0.766212	0.741460	0.719697	0.709448	0.714657	0.733375	0.758421	0.777981	0.780918	0.764714	0.738540	0.718839	0.716775	0.731902	0.755250	0.777709	0.793514	0.796620	
0.735736	0.650783	0.557873	0.510824	0.531300	0.606188	0.692245	0.743903	0.743288	0.677261	0.532726	0.364348	0.279868	0.267546	0.319155	0.458934	0.632731	0.735681	0.765937	0.735541	0.646325	0.518104	0.426506	0.410842	0.470218	0.585789	0.694647	0.758844	0.784607	0.782894	0.758936	0.716339	0.669183	0.643194	0.653516	0.693163	0.737813	0.767226	0.780699	0.787466	0.795683	0.806984	0.816622	0.816695	0.797040	0.742831	0.636182	0.487263	0.383453	0.359632	0.407692	0.521374	0.645441	0.711801	0.711302	0.651524	0.558839	0.494130	0.496821	0.568593	0.670541	0.744806	0.772385	0.749174	0.668141	0.536531	0.427482	0.397132	0.445191	0.556516	0.673522	0.744027	0.762316	0.727884	0.633939	0.495281	0.393504	0.369276	0.422337	0.546242	0.673263	0.741312	0.744613	0.678091	0.530997	0.359449	0.274766	0.264337	0.320670	0.466358	0.634649	0.728266	0.749654	0.713380	0.631921	0.542903	0.498200	0.519146	0.596896	0.689475	0.752499	0.781260	0.786347	0.777621	0.761628	0.745040	0.736750	0.741445	0.753520	0.759134	0.746667	0.718047	0.691766	0.687715	0.710727	0.747698	0.777402	0.784274	0.756435	0.679318	0.547315	0.418750	0.363953	0.387161	0.487137	0.624720	0.715849	0.739569	0.693501	0.567672	0.395516	0.296406	0.280572	0.339403	0.484998	0.640107	0.724657	0.750557	0.744687	0.732948	0.734225	0.751168	0.768558	0.762945	0.712318	0.598639	0.444577	0.344717	0.318641	0.359705	0.480745	0.638839	0.741246	0.783996	0.787565	0.771061	0.751973	0.743713	0.750453	0.765030	0.772706	0.756134	0.698707	0.594232	0.482617	0.429486	0.454634	0.550623	0.667356	0.744860	0.772730	0.751274	0.674317	0.544620	0.425295	0.377490	0.405219	0.505284	0.635539	0.721856	0.750782	0.735409	0.697039	0.664964	0.660210	0.684957	0.724440	0.759943	0.780894	0.780007	0.750729	0.693110	0.628150	0.592858	0.606590	0.661404	0.726615	0.773751	0.793820	0.783057	
0.673821	0.532435	0.399495	0.345798	0.368420	0.465596	0.605764	0.701976	0.725367	0.671284	0.533271	0.367630	0.283506	0.271993	0.325310	0.465822	0.637463	0.741604	0.780622	0.772456	0.727395	0.659760	0.604383	0.591828	0.625022	0.681848	0.729478	0.754248	0.762433	0.763783	0.762674	0.758158	0.750851	0.746906	0.750567	0.757563	0.757350	0.743536	0.723426	0.713906	0.726485	0.757303	0.788815	0.802401	0.783940	0.716121	0.578063	0.399797	0.299138	0.276925	0.315085	0.429460	0.594936	0.704355	0.741687	0.726873	0.684630	0.648770	0.646733	0.682696	0.736105	0.780114	0.800693	0.791051	0.747115	0.674057	0.604415	0.578083	0.604728	0.665654	0.727125	0.767122	0.780285	0.763610	0.713165	0.635344	0.567027	0.547459	0.586489	0.662924	0.732454	0.766951	0.757896	0.694352	0.562065	0.398201	0.306360	0.292101	0.350928	0.495554	0.648157	0.724504	0.723599	0.648946	0.510663	0.387056	0.337916	0.360975	0.461977	0.613791	0.724729	0.777281	0.786335	0.762888	0.714643	0.658689	0.625455	0.633646	0.676776	0.727417	0.759860	0.770397	0.769111	0.767866	0.772718	0.782467	0.791489	0.792763	0.777496	0.735407	0.662440	0.582039	0.540019	0.558016	0.625585	0.702879	0.749209	0.749493	0.691626	0.558585	0.383546	0.285474	0.268984	0.325645	0.474085	0.640808	0.737760	0.778005	0.788583	0.789771	0.793284	0.799823	0.799072	0.773022	0.697912	0.551020	0.375935	0.284537	0.264471	0.300451	0.417576	0.599989	0.726358	0.781773	0.789410	0.768085	0.734906	0.709628	0.706648	0.725533	0.751403	0.763383	0.746900	0.700029	0.641642	0.607265	0.617780	0.666902	0.726098	0.769746	0.789540	0.781691	0.741567	0.670568	0.595410	0.558826	0.579399	0.643229	0.709502	0.740213	0.722214	0.655966	0.567463	0.512142	0.520050	0.587388	0.677676	0.744148	0.771954	0.757286	0.692945	0.578292	0.462495	0.410845	0.436809	0.534838	0.658757	0.742966	0.774578	0.754083	
